title;Dish;Rating;Description;Price
Cafe Roost - Restaurant & Roof Top;Chicken Masala [2 Pieces] with 2 Naan [Serves 1];4.27;Chicken Masala [2 Pieces]+2 Naan;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Masala [2 Pieces] with 2 Tandoori Roti [Serves 1];;Chicken Masala [2 Pieces]+2 Tandoori Roti;₹250
Cafe Roost - Restaurant & Roof Top;Kadai Chicken [2 Pieces] with 2 Naan [Serves 1];4.12;[Halal];₹250
Cafe Roost - Restaurant & Roof Top;Kadhai Chicken [2 pieces] with 2 Tandoori Roti [Serves 1];3.5;Kadhai Chicken [2 Pieces]+2 Tandoori Roti;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Do Pyaaza [2 Pieces] with 2 Naan [Serves 1];;Chicken Do Pyaza+2 Naan;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Do Pyaaza [[2 Pieces] with 2 Tandoori Roti [Serves 1];;Chicken Do Pyaaza+2 Tandoori Roti;₹250
Cafe Roost - Restaurant & Roof Top;Butter Chicken Sweet [2 Pieces] with 2 Naan [Serves 1];4.37;Sweet Butter Chicken [2 Pieces]+2 Naan;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Lababdar [2 Pieces] with 2 Naan [Serves 1];;[Halal];₹250
Cafe Roost - Restaurant & Roof Top;Chicken Lababdar [2 Pieces] with 2 Tandoori Roti [Serves 1];3.44;Chicken Lababdar [2 Pieces]+2 Tandoori Roti;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Korma [2 Pieces] with 2 Naan [Serves 1];;Chicken Korma [4 Pieces]+2 Naan;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Korma [2 Pieces] with 2 Tandoori Roti [Serves 1];;Chicken Korma [2 Pieces]2 Tandoori Roti;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Biryani [2 Pieces] with Roasted Chicken [2 Pieces];;Chicken Biryani [2 Pieces]+Roasted Chicken [2;₹370
Cafe Roost - Restaurant & Roof Top;Mutton Rogan Josh [2 pieces] with 2 Butter Naan [Serves 1];;[Halal];₹340
Cafe Roost - Restaurant & Roof Top;Mutton Rara [2 Pieces] with 2 Butter Naan [Serves 1];;Mutton Rara [2 Pieces] 2 Butter Naan.;₹340
Cafe Roost - Restaurant & Roof Top;Mutton Bhuna Ghost [2 Pieces] with 2 Naan [Serves 1];;Mutton Bhuna Ghost [2 Pieces]+2 Naan;₹340
Cafe Roost - Restaurant & Roof Top;Chicken Tikka Masala [2 Pieces] with 2 Naan [Serves 1];;Chicken Tikka Masala [2 Pieces]+2 Naan;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Tikka Masala [2 Pieces] with 2 Laccha Paratha [Serves 1];;Chicken Tikka Masala [2 Pieces]+2 Lachha Paratha;₹250
Cafe Roost - Restaurant & Roof Top;Bhuna Chicken [2 Pieces] with 2 Naan [Serves 1];4.54;Bhuna Chicken [2 Pieces]+2 Naan;₹250
Cafe Roost - Restaurant & Roof Top;Spicy Butter Chicken [2 Pieces] with 2 Naan [Serves 1];;Spicy Butter Chicken [2 Pieces]+2 Naan;₹250
Cafe Roost - Restaurant & Roof Top;Egg Curry [2 Eggs] with 2Tawa Roti and Peas Pulao;;Egg Curry [2 Eggs]+2 Tawa Roti+Peas Pulao;₹299
Cafe Roost - Restaurant & Roof Top;Drums of Heaven [4 Pieces] with Paneer Fried Rice [Serves 1];;Drums of Heaven are chicken lollipops tossed in a sweet, spicy sauce. This Indian Chinese appetizer is everyones favourite for a reason!;₹299
Cafe Roost - Restaurant & Roof Top;Drums of Heaven [4 Pieces] with Veg Fried Rice [Serves 1];;Drums of heaven are chicken lollipops tossed in a sweet, spicy sauce. This Indian Chinese appetizer is everyones favourite for a reason.;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Lollipop [4 Pieces] with Veg Fried Rice [Serves 1];;Chicken lollipop is a well-known appetizer in the Indo-Asian cuisine.;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Chilli Gravy with Chicken Fried Rice [Serves 1];;Season the chicken with salt and pepper. · Cut the chicken into thin strips then coat in the egg wash and flour.;₹320
Cafe Roost - Restaurant & Roof Top;Chicken Lollipop [4 Pieces] with Chicken Fried Rice [Serves 1];4.34;Chicken Lollipop [4 Pieces]+Chicken Fried Rice;₹320
Cafe Roost - Restaurant & Roof Top;Chicken Chilli Gravy with 2 Butter Naan [Serves 1];;Chicken Chilli Gravy with 2 Butter Naan.;₹250
Cafe Roost - Restaurant & Roof Top;Dal Fry ( 500 ml) for 2;4.38;Arhar dal goes with onion and tomato tadka.;₹250
Cafe Roost - Restaurant & Roof Top;Dal Tadka ( 500 ml) (serve for 2);;Arhar dal goes with onion and tomato tadka.;₹250
Cafe Roost - Restaurant & Roof Top;Dal Makhani ( 500 ml) ( serve for 2);3.79;Urad dal cooked in butter, cream with rajma.;₹270
Cafe Roost - Restaurant & Roof Top;Egg Curry [2 Eggs] ( 500 ml);;;₹270
Cafe Roost - Restaurant & Roof Top;Dum Murgh Lazeez [500 ml-4 pcs serve for 2);;"Lazeez Dum ka Murgh""Dum pukht, larhmeen, or slow oven cooking is a cooking technique associated with the Northern Indian";₹299
Cafe Roost - Restaurant & Roof Top;Lahori Chicken [500 ml- 4 pcs serve for 2);3.8;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Do Pyaaza [500 ml, 4 Pieces, Serves 2];;Is a scrumptious non vegetarian Punjabi dish that is relished with roti's or naan.;₹299
Cafe Roost - Restaurant & Roof Top;Kadai Chicken [500 ml, 4 Pieces, Serves 2];4.35;Chicken cooked in onion gravy with spicy ingredients.;₹320
Cafe Roost - Restaurant & Roof Top;Chicken Lababdar [500 ml, 4 Pieces, Serves 2];;Chicken cooked in thick onion and tomato gravy.;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Masala [500 ml, 4 Pieces, Serves 2];;Chicken cooked with onion with boiled egg.;₹299
Cafe Roost - Restaurant & Roof Top;Sweet Butter Chicken [4 Pieces, 500 ml] serve for 2);4.32;Chicken cooked in tomato gravy with sweet ingredients.;₹320
Cafe Roost - Restaurant & Roof Top;Chicken Tikka Masala [500 ml- 4 pcs boneles ) serve for 2);;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Korma [500 ml - 4 pcs serve for 2);3.9699999999999998;Chicken cooked in onion gravy with curd.;₹299
Cafe Roost - Restaurant & Roof Top;Homemade Chicken Curry [500 ml- 4pcs serve for 2);4.38;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Khurchan [500 ml- 4pcs serve for 2);;;₹299
Cafe Roost - Restaurant & Roof Top;Roasted Chicken [Half, 4 Pieces];;;₹380
Cafe Roost - Restaurant & Roof Top;Chicken Kali Mirch [500 ml- 4 pcs serve for 2);4.49;Chicken cooked with milk and cream base.;₹299
Cafe Roost - Restaurant & Roof Top;Spicy Butter Chicken [500 ml-4 pcs serve for 2);3.73;;₹320
Cafe Roost - Restaurant & Roof Top;Boneless Sweet Butter Chicken [4 Pieces, 500 ml, Serves 2];;;₹299
Cafe Roost - Restaurant & Roof Top;Bhuna Chicken [500 ml-4 pcs serve for 2);;;₹299
Cafe Roost - Restaurant & Roof Top;Kadai Chicken [750 ml, 6 Pieces];;;₹420
Cafe Roost - Restaurant & Roof Top;Chicken Korma [750 ml, 6 Pieces];;;₹420
Cafe Roost - Restaurant & Roof Top;Bhuna Chicken [750 ml, 6 Pieces];;;₹420
Cafe Roost - Restaurant & Roof Top;Spicy Butter Chicken [750 ml, 6 Pieces];;;₹420
Cafe Roost - Restaurant & Roof Top;Chicken Masala [750 ml, 6 Pieces];;;₹420
Cafe Roost - Restaurant & Roof Top;Chicken Tikka Masala [750 ml, 6 Pieces];;;₹430
Cafe Roost - Restaurant & Roof Top;Chicken Changez [4 Pieces, 500 ml, Serves 2];;;₹320
Cafe Roost - Restaurant & Roof Top;Mutton Rogan Josh [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Mutton Bhuna Gosht [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Mutton Rara Gosht [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Mutton Korma [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Mutton Dum Lazeez [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Mutton Kadai [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Mutton Do Pyaja [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Homemade Mutton Curry [4 Pieces];;;₹449
Cafe Roost - Restaurant & Roof Top;Mutton Masala [4 Pieces];;;₹470
Cafe Roost - Restaurant & Roof Top;Paneer Chilli Gravy [500 ml, 10 Pieces, Serves 2];3.88;[Veg preparation] One of the favorite dishes from Indian Chinese cuisine is Chilli Paneer which is a vegetarian version of Chilli Chicken.;₹280
Cafe Roost - Restaurant & Roof Top;Veg Manchurian Gravy [500 ml, 10 Pieces, Serves 2];3.9699999999999998;Veg manchurian gravy recipe has a sauce or gravy in which the fried veggies balls are tossed and dunked;₹280
Cafe Roost - Restaurant & Roof Top;Chicken Chilli Gravy [500 ml, 10 Pieces, Serves 2];;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Manchurian Gravy [500 ml, 10 Pieces, Serves 2];;A classic Indo Chinese recipe of Chicken Manchurian is a favourite amongst all Indians;₹299
Cafe Roost - Restaurant & Roof Top;Kadai Paneer [500 ml] ( serve for 2);4.14;Flavour of capsicum with spicy flavour.;₹299
Cafe Roost - Restaurant & Roof Top;Paneer Lababdar [500 ml] ( serve for 2);;Cottage cheese cooked in tomato gravy.;₹299
Cafe Roost - Restaurant & Roof Top;Sweet Paneer Butter Masala [500 ml] ( serve for 2);4.54;Cottage cheese cooked in sweet tomtao gravy.;₹299
Cafe Roost - Restaurant & Roof Top;Paneer Khurchan Special [500 ml]( serve for 2);;;₹299
Cafe Roost - Restaurant & Roof Top;Paneer Tikka Masala [500 ml] ( serve for 2 );4.49;A delicious creamy & flavorful dish made by grilling paneer & then adding it to  masala gravy.;₹299
Cafe Roost - Restaurant & Roof Top;Handi Paneer [500 ml, Serves 2];3.98;Cottage cheese cooked in onion and capsicum gravy.;₹299
Cafe Roost - Restaurant & Roof Top;Matar Mushroom [500 ml]( serve for 2);4.3;Matar mushroom is a Indian curry made with green peas, mushrooms, onions, tomatoes & spices.;₹299
Cafe Roost - Restaurant & Roof Top;Mix Veg [500 ml]( serve for 2);;Mix seasonal vegetables cooked with Indian spices with cream.;₹270
Cafe Roost - Restaurant & Roof Top;Matar Paneer [500 ml] ( serve for 2);4.34;Cottage cheese cooked with peas in onion gravy.;₹299
Cafe Roost - Restaurant & Roof Top;Paneer Kolhapuri [500 ml]( serve for 2);;;₹299
Cafe Roost - Restaurant & Roof Top;Spicy Paneer Butter Masala [500 ml]( serve for 2);3.5;;₹299
Cafe Roost - Restaurant & Roof Top;Soya Chaap Masala Gravy [500 ml] ( serve for 2);4.24;;₹299
Cafe Roost - Restaurant & Roof Top;Kali Mirch Soya Chaap Gravy [500 ml] ( serve for 2);4.61;;₹299
Cafe Roost - Restaurant & Roof Top;Dum Aloo [500 ml] ( serve for 2);4.07;;₹299
Cafe Roost - Restaurant & Roof Top;Kadai Paneer [750 g, 15 Pieces];;;₹399
Cafe Roost - Restaurant & Roof Top;Paneer Lababdar [750 ml, 15 Pieces];;15 Paneer pieces with creamy flavour.( serve for 4);₹399
Cafe Roost - Restaurant & Roof Top;Special Paneer Khurchan [750 ml, 15 Pieces];;15 Paneer pieces with spe;₹399
Cafe Roost - Restaurant & Roof Top;Spicy Paneer Butter Masala [750 ml, 15 Pieces];;;₹399
Cafe Roost - Restaurant & Roof Top;Paneer Tikka Masala [750 ml, 8 Pieces];;Tandoori flavour;₹399
Cafe Roost - Restaurant & Roof Top;Handi Paneer [750 ml, 15 Pieces];;;₹399
Cafe Roost - Restaurant & Roof Top;Shahi Paneer [750 ml, 15 Pieces];;;₹399
Cafe Roost - Restaurant & Roof Top;Aloo Jeera [750 ml, Serves 2];;;₹350
Cafe Roost - Restaurant & Roof Top;Paneer Butter Masala Sweet [750 grams- 15 pcs];;;₹399
Cafe Roost - Restaurant & Roof Top;Veg Biryani;;;₹249
Cafe Roost - Restaurant & Roof Top;Egg Biryani [500 ml, 2 Eggs];;;₹249
Cafe Roost - Restaurant & Roof Top;Chicken Tikka Biryani [2 Pieces];;;₹280
Cafe Roost - Restaurant & Roof Top;Chicken Biryani;;;₹270
Cafe Roost - Restaurant & Roof Top;Mutton Biryani;;;₹279
Cafe Roost - Restaurant & Roof Top;Butter Naan;4.4;;₹45
Cafe Roost - Restaurant & Roof Top;Plain Naan;4.65;;₹35
Cafe Roost - Restaurant & Roof Top;Lachha Paratha;4.37;;₹45
Cafe Roost - Restaurant & Roof Top;Lasooni Naan;4.02;;₹45
Cafe Roost - Restaurant & Roof Top;Tandoori Roti;4.37;;₹25
Cafe Roost - Restaurant & Roof Top;Tawa Roti;4.2;;₹35
Cafe Roost - Restaurant & Roof Top;Garlic Naan;;;₹60
Cafe Roost - Restaurant & Roof Top;Missi Roti;;;₹35
Cafe Roost - Restaurant & Roof Top;Veg Manchurian Dry [15 Pieces];3.36;Fried juicy and crispy dumplings mixed in hot and sour sauce.;₹250
Cafe Roost - Restaurant & Roof Top;Paneer Tikka [8 Pieces];4.04;Paneer tikka is a veg dish prepared by roasting cottage cheese marinated in yoghurt and spices in a tandoor.;₹299
Cafe Roost - Restaurant & Roof Top;Honey Chilli Potato;3.99;Sweet, spicy & slightly sour crispy appetizer made with potatoes, bell peppers, Honey, garlic, chilli sauce & soya sauce.;₹250
Cafe Roost - Restaurant & Roof Top;Crispy Chilli Baby Corn;;Chinese.;₹240
Cafe Roost - Restaurant & Roof Top;Paneer Chilli Dry [15 Pieces];4.4;;₹280
Cafe Roost - Restaurant & Roof Top;Paneer 65 [15 Pieces];;Spicy yet irresistibly delicious snack prepared by deep frying spicy paste coated paneer cubes.;₹280
Cafe Roost - Restaurant & Roof Top;Corn Salt and Pepper;;;₹270
Cafe Roost - Restaurant & Roof Top;Paneer Fingers [8 Pieces];;;₹280
Cafe Roost - Restaurant & Roof Top;Paneer Malai Tikka [8 Pieces];;;₹320
Cafe Roost - Restaurant & Roof Top;Tandoori Soya Chaap [8 Pieces];3.89;;₹299
Cafe Roost - Restaurant & Roof Top;Malai Soya Chaap [8 Pieces];3.59;;₹299
Cafe Roost - Restaurant & Roof Top;Achari Soya Chaap [8 Pieces];;;₹299
Cafe Roost - Restaurant & Roof Top;Mushroom Chilli Dry [15 Pieces];;;₹280
Cafe Roost - Restaurant & Roof Top;Cheese Balls [6 Pieces];;;₹299
Cafe Roost - Restaurant & Roof Top;Mushroom Tikka [8 Pieces];;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken 65 [15 Pieces];4.18;;₹299
Cafe Roost - Restaurant & Roof Top;Lemon Chicken [15 Pieces];4.42;;₹299
Cafe Roost - Restaurant & Roof Top;Crispy Chicken [6 Pieces];;;₹299
Cafe Roost - Restaurant & Roof Top;Drums of Heaven [5 Pieces];;;₹320
Cafe Roost - Restaurant & Roof Top;Tandoori Roasted [Full, 8 Pieces];;Chef Special;₹480
Cafe Roost - Restaurant & Roof Top;Grilled Chicken [6 Pieces];4.27;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Lollipop [5 Pieces];4.39;;₹320
Cafe Roost - Restaurant & Roof Top;Chicken Chilli Dry [15 Pieces];4.38;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Tikka [8 Pieces];4.51;;₹330
Cafe Roost - Restaurant & Roof Top;Honey Chilli Chicken [15 Pieces];;;₹299
Cafe Roost - Restaurant & Roof Top;Chicken Malai Tikka [8 Pieces];4.36;;₹350
Cafe Roost - Restaurant & Roof Top;Chicken Kali Mirch Tikka [8 Pieces];;;₹350
Cafe Roost - Restaurant & Roof Top;Chicken Nuggets [5 Pieces];;Spicy with cheese.;₹299
Cafe Roost - Restaurant & Roof Top;Red Sauce Pasta;4.17;;₹240
Cafe Roost - Restaurant & Roof Top;White Sauce Pasta [500 ml];4.15;;₹270
Cafe Roost - Restaurant & Roof Top;White Sauce Pasta [Non Veg];;;₹320
Cafe Roost - Restaurant & Roof Top;Non Veg Red Sauce Pasta;;;₹320
Cafe Roost - Restaurant & Roof Top;Veg Chilli Garlic Fried Rice;;Rice with mixed vegetables.;₹230
Cafe Roost - Restaurant & Roof Top;Paneer Fried Rice;4.42;Rice with mixed vegetables and Paneer pieces;₹250
Cafe Roost - Restaurant & Roof Top;Mushroom Fried Rice;;Rice with mixed vegetables with Mushroom;₹250
Cafe Roost - Restaurant & Roof Top;Veg Fried Rice;4.05;Rice with mixed vegetables.;₹240
Cafe Roost - Restaurant & Roof Top;Veg Hakka Fried Rice;;Rice with mixed vegetables.;₹240
Cafe Roost - Restaurant & Roof Top;Egg Fried Rice;;Rice with egg and vegetables.;₹220
Cafe Roost - Restaurant & Roof Top;Chicken Fried Rice;4.21;Boneless chicken with rice, egg.;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Egg Fried Rice;;Boneless chicken with rice, egg.;₹260
Cafe Roost - Restaurant & Roof Top;Chicken Hakka Fried Rice;;;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Garlic Fried Rice;;Boneless chicken with rice;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Schezwan Fried Rice;;;₹250
Cafe Roost - Restaurant & Roof Top;Veg Noodles;4.25;Noodels with mixed veggies.;₹220
Cafe Roost - Restaurant & Roof Top;Paneer Noodles;;Noodels with mixed veggies with Paneer;₹240
Cafe Roost - Restaurant & Roof Top;Chilli Garlic Noodles;3.99;Noodels with mixed veggies.;₹240
Cafe Roost - Restaurant & Roof Top;Baby Corn Noodles;;;₹230
Cafe Roost - Restaurant & Roof Top;Hakka Noodles;3.68;Noodles with mixed veggies.;₹250
Cafe Roost - Restaurant & Roof Top;Schezwan Noodles;;Spicy Noodels with mixed veggies.;₹249
Cafe Roost - Restaurant & Roof Top;Egg Noodles;;;₹220
Cafe Roost - Restaurant & Roof Top;Chicken Noodles;4.15;Yellow, red capsicum, mushroom with noodles. and Chicken;₹248
Cafe Roost - Restaurant & Roof Top;Chicken Hakka Noodles;4.57;Yellow, red capsicum, mushroom with noodles. with chicken;₹240
Cafe Roost - Restaurant & Roof Top;Non Veg Chilli Garlic Noodles;;Noodles goes with boneless chicken.;₹249
Cafe Roost - Restaurant & Roof Top;Veg Momos [8 Pieces];;;₹250
Cafe Roost - Restaurant & Roof Top;Paneer Momos [8 Pieces];;;₹250
Cafe Roost - Restaurant & Roof Top;Veg Cheese Corn Momos [8 Pieces];;;₹270
Cafe Roost - Restaurant & Roof Top;Chicken Momos [8 Pieces];;;₹250
Cafe Roost - Restaurant & Roof Top;Chicken Cheese Momos [8 Pieces];;;₹280
Cafe Roost - Restaurant & Roof Top;Boondi Raita;;;₹120
Cafe Roost - Restaurant & Roof Top;Plain Raita;;;₹120
Cafe Roost - Restaurant & Roof Top;Mixed Raita;;;₹120
Cafe Roost - Restaurant & Roof Top;Pineapple Raita;;;₹150
Cafe Roost - Restaurant & Roof Top;Veg Hot and Sour Soup [300 ml];;;₹140
Cafe Roost - Restaurant & Roof Top;Tomato Soup;;Tomato soup.;₹150
Cafe Roost - Restaurant & Roof Top;Veg Manchow Soup;;;₹150
Cafe Roost - Restaurant & Roof Top;Sweet Corn Soup;;Sweet corn soup.;₹150
Cafe Roost - Restaurant & Roof Top;Veg Peking Soup;;Peking soup.;₹150
Cafe Roost - Restaurant & Roof Top;Chicken Hot and Sour Soup;;;₹150
Cafe Roost - Restaurant & Roof Top;Chicken Manchow Soup;;;₹150
Cafe Roost - Restaurant & Roof Top;Chicken Peking Soup;;;₹150
Vint Club;Veg Makhani Burger+Salted Fries+Cold Drink (250 ml);;Crispy fried cottage cheese patty,buttery mukhani sauce,onion,tomato,cucumber,jalapeno,green lettuce,multigrain burger bun serve with makhani mayo.;₹340
Vint Club;Veg Club Sandwich+Salted Fries+Cold Drink (250 ml);;Tuscon vegetable ,processed cheese,green lettuce and basil pesto drizzle;₹340
Vint Club;Chicken Club Sandwich+Salted Fries+Cold Drink (250 ml);;Tuscon vegetable, processed cheese,green lettuce and basil pesto drizzle;₹410
Vint Club;Chicken Makhani Burger+Salted Fries+Cold Drink (250 ml);;Crispy fried cottage cheese patty,buttery mukhani sauce ,onion,tomato,cucumber,jalapeno,green lettuce,multigrain burger bun serve with makhani mayo.;₹410
Vint Club;Chimichurri Chicken Burger+Salted Fries+Cold Drink (250 ml);;A juicy chicken with sunny side up egg, caramelized onions. Iceberg lettuce, jalapeno cream cheese, chimichurri sauce and multigrain burger bun serve with mint chutney.;₹430
Vint Club;Paneer Tikka Pizza;4.53;Thin Crust Pizza Base, Spicy paneer tikka, onion, capsicum, mozzarella shredded cheese.;₹270
Vint Club;Margherita Pizza;;Thin Crust Pizza Base, Mozzarella shredded cheese, oven dried cherry tomato, Basil leaf and basil oil.;₹255
Vint Club;Malai Soya Pizza;;Delicious malai soya tikka, cherred  onion, mozzarella shredded cheese.;₹270
Vint Club;Provinciale Pizza;;Thin Crust Pizza Base, Tomato, Mushroom, olive, tri peppers, mozzarella shredded cheese.;₹255
